time (msec),xAccel (m/s^2),yAccel (m/s^2),zAccel (m/s^2),xRate (deg/s),yRate (deg/s),zRate (deg/s),xMag (Gauss),yMag (Gauss),zMag (Gauss)
4213772179,-0.1734,0.6686,-9.7381,-0.0450,-0.0799,0.1914,0.0000,0.0000,0.0000
4213782004,-0.1814,0.6710,-9.7325,-0.0212,-0.0441,0.1200,0.0000,0.0000,0.0000
4213792015,-0.1621,0.6694,-9.7357,-0.0268,-0.0264,0.0257,0.0000,0.0000,0.0000
4213802005,-0.1477,0.6718,-9.7357,-0.0433,-0.0925,0.0080,0.0000,0.0000,0.0000
4213811934,-0.1654,0.6750,-9.7309,-0.0204,-0.1100,0.0665,0.0000,0.0000,0.0000
4213822005,-0.1726,0.6718,-9.7357,-0.0213,-0.0624,0.1617,0.0000,0.0000,0.0000
4213832105,-0.1598,0.6566,-9.7365,-0.0268,-0.0065,0.2436,0.0000,0.0000,0.0000
4213842218,-0.1598,0.6630,-9.7302,-0.0262,-0.0613,0.1328,0.0000,0.0000,0.0000
4213851938,-0.1710,0.6830,-9.7302,-0.0430,-0.1159,-0.0335,0.0000,0.0000,0.0000
4213862010,-0.1782,0.6750,-9.7309,-0.0154,-0.0199,0.0068,0.0000,0.0000,0.0000
